Sno,Date,Headline,Covid,Sentiment,Description,Image,Source,Text
279,2020-04-26,"Delhi Police distribute burgers, sanitisers, masks among street kids",1,1,"Delhi Police officers distributed burgers, sanitisers and masks among street children in RK Puram area on Saturday amid the lockdown. SHO Rajesh Sharma said they distribute around 3,000 food packets daily as it's difficult for daily wagers to arrange for food. The kids requested they wanted to eat burgers and we felt that their wish must come true, Sharma added.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/26_sun/img_1587873612000_554.jpg,https://www.aninews.in/news/national/general-news/delhi-police-provides-burgers-sanitisers-to-kids20200426001148/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Delhi Police distribute burgers, sanitisers, masks among street kids Delhi Police officers distributed burgers, sanitisers and masks among street children in RK Puram area on Saturday amid the lockdown. SHO Rajesh Sharma said they distribute around 3,000 food packets daily as it's difficult for daily wagers to arrange for food. The kids requested they wanted to eat burgers and we felt that their wish must come true, Sharma added."
280,2020-04-26,PM must clear bottlenecks to increase COVID-19 testing: Rahul Gandhi,1,0,"Congress leader Rahul Gandhi on Sunday urged Prime Minister Narendra Modi to ""clear bottlenecks"" and increase coronavirus testing in the country. India has to scale up COVID-19 testing from the current 40,000 to one lakh tests per day, the Congress leader said. ""Experts agree that mass random testing is the key to beating corona,"" Gandhi added.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/26_sun/img_1587894657840_117.jpg,https://www.deccanherald.com/national/national-politics/pm-must-act-fast-and-clear-bottlenecks-to-scale-up-covid-19-testing-rahul-830074.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"PM must clear bottlenecks to increase COVID-19 testing: Rahul Gandhi Congress leader Rahul Gandhi on Sunday urged Prime Minister Narendra Modi to ""clear bottlenecks"" and increase coronavirus testing in the country. India has to scale up COVID-19 testing from the current 40,000 to one lakh tests per day, the Congress leader said. ""Experts agree that mass random testing is the key to beating corona,"" Gandhi added."
281,2020-04-25,Picture of two policemen sleeping on ground after their duty goes viral,0,0,"A picture of two policemen sleeping on the ground after their duty amid lockdown has gone viral. Madhur Verma, Arunachal Pradesh's Deputy Inspector General of Police, shared the picture, tweeting, ""Isn't comfortable bed and an eight-hour sleep such a luxury? Yes...it is...if you're a cop! Proud of these."" ""We can never pay back to these corona warriors,"" a user wrote.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/25_sat/img_1587814943590_758.jpg,https://www.hindustantimes.com/it-s-viral/corona-heroes-cops-sleep-on-ground-after-hours-of-duty-pic-wins-twitter/story-Bbq2v8McGBriwrm9GrYlCN.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Picture of two policemen sleeping on ground after their duty goes viral A picture of two policemen sleeping on the ground after their duty amid lockdown has gone viral. Madhur Verma, Arunachal Pradesh's Deputy Inspector General of Police, shared the picture, tweeting, ""Isn't comfortable bed and an eight-hour sleep such a luxury? Yes...it is...if you're a cop! Proud of these."" ""We can never pay back to these corona warriors,"" a user wrote."
282,2020-04-25,"Coronavirus cases in Rajasthan rise to 2,083; recoveries reach 513",1,0,"The total number of coronavirus cases in Rajasthan has reached 2,083 after the state reported 49 new cases today, the state government said. Kota and Jaipur reported one death each today, taking the death toll in the state to 34. The number of recoveries in the state has reached 513, whereas 244 people have been discharged.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/25_sat/img_1587832612082_866.jpg,https://twitter.com/PIBJaipur/status/1254077095510110208?s=20&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Coronavirus cases in Rajasthan rise to 2,083; recoveries reach 513 The total number of coronavirus cases in Rajasthan has reached 2,083 after the state reported 49 new cases today, the state government said. Kota and Jaipur reported one death each today, taking the death toll in the state to 34. The number of recoveries in the state has reached 513, whereas 244 people have been discharged."
283,2020-04-25,"Uttar Pradesh reports 177 new coronavirus cases; total nears 1,800",1,0,"Uttar Pradesh has reported 177 new coronavirus cases, taking the total number of cases in the state to 1,793, figures released by the state government showed. The total number of people who've recovered and have been discharged from hospitals rose to 261, whereas the death toll stands at 27. Agra has reported 371 cases, while Lucknow has reported 193 cases.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/25_sat/img_1587835303026_371.jpg,https://repository.inshorts.com/articles/en/PTI/c6b7132d-6ffa-46a8-9fe9-e5c12d499b2e?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Uttar Pradesh reports 177 new coronavirus cases; total nears 1,800 Uttar Pradesh has reported 177 new coronavirus cases, taking the total number of cases in the state to 1,793, figures released by the state government showed. The total number of people who've recovered and have been discharged from hospitals rose to 261, whereas the death toll stands at 27. Agra has reported 371 cases, while Lucknow has reported 193 cases."
284,2020-04-25,"1,000+ coronavirus cases in 8 states and UTs, total cases in India near 25,000",1,0,"The total number of coronavirus cases in India has surged to 24,942, while the death toll has risen to 779. More than 1,000 cases have been reported in eight states and UTs including Maharashtra, Andhra Pradesh, Delhi, Gujarat, Madhya Pradesh, Rajasthan, Tamil Nadu and Uttar Pradesh. Further, 5,210 COVID-19 patients have been cured, discharged or migrated in India.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/25_sat/img_1587817635703_813.jpg,https://www.mohfw.gov.in/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"1,000+ coronavirus cases in 8 states and UTs, total cases in India near 25,000 The total number of coronavirus cases in India has surged to 24,942, while the death toll has risen to 779. More than 1,000 cases have been reported in eight states and UTs including Maharashtra, Andhra Pradesh, Delhi, Gujarat, Madhya Pradesh, Rajasthan, Tamil Nadu and Uttar Pradesh. Further, 5,210 COVID-19 patients have been cured, discharged or migrated in India."
285,2020-04-25,"How many red, orange & green zones are there among Gautam Buddha Nagar hotspots?",1,0,"Gautam Buddha Nagar DM SL Yathiraj tweeted there are 17 red zones in the district's coronavirus hotspots, 13 orange and 10 green zones. Areas under green zones are those that haven't reported new coronavirus case in last 28 days, whereas those under orange zones haven't reported a new case in 14 days. Currently, there are 40 hotspots in the district.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/25_sat/img_1587820294656_725.jpg,https://zeenews.india.com/uttar-pradesh/coronavirus-crisis-17-red-zones-in-gautam-buddh-nagar-13-orange-and-10-green-zones-2279015.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"How many red, orange & green zones are there among Gautam Buddha Nagar hotspots? Gautam Buddha Nagar DM SL Yathiraj tweeted there are 17 red zones in the district's coronavirus hotspots, 13 orange and 10 green zones. Areas under green zones are those that haven't reported new coronavirus case in last 28 days, whereas those under orange zones haven't reported a new case in 14 days. Currently, there are 40 hotspots in the district."
286,2020-04-25,"Delhi reports over 100 coronavirus cases for 3rd straight day, total reaches 2,625",1,0,"Delhi on Saturday reported 111 cases of coronavirus, marking the third consecutive day that the national capital has reported more than 100 coronavirus cases. The total number of cases in the national capital has surged to 2,625, while as many as 869 COVID-19 patients have recovered in Delhi. Coronavirus death toll in Delhi stands at 54.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/25_sat/img_1587833604544_155.jpg,https://twitter.com/CMODelhi/status/1254081976631545856?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Delhi reports over 100 coronavirus cases for 3rd straight day, total reaches 2,625 Delhi on Saturday reported 111 cases of coronavirus, marking the third consecutive day that the national capital has reported more than 100 coronavirus cases. The total number of cases in the national capital has surged to 2,625, while as many as 869 COVID-19 patients have recovered in Delhi. Coronavirus death toll in Delhi stands at 54."
287,2020-04-25,"307 patients recover from COVID-19 in Telangana, positive cases rise to 990",1,0,"The total number of coronavirus cases in Telangana rose to 990 after seven new infections were reported on Saturday, the state health department said. The total includes 25 deaths and 307 patients who have recovered. Of the new cases, six were reported from Greater Hyderabad Municipal Corporation area. As of April 17, the state has 209 clusters of coronavirus. ",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/25_sat/img_1587830923282_965.jpg,https://twitter.com/ANI/status/1254088171580608517?s=20&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"307 patients recover from COVID-19 in Telangana, positive cases rise to 990 The total number of coronavirus cases in Telangana rose to 990 after seven new infections were reported on Saturday, the state health department said. The total includes 25 deaths and 307 patients who have recovered. Of the new cases, six were reported from Greater Hyderabad Municipal Corporation area. As of April 17, the state has 209 clusters of coronavirus. "
288,2020-04-25,"Gujarat reports 256 new COVID-19 cases; state total crosses 3,000",1,0,"Coronavirus cases in Gujarat crossed the 3,000-mark to reach 3,071 on Saturday, according to a state health department bulletin. The state recorded 256 new coronavirus cases and six more patients died of the virus today, taking Gujarat's coronavirus death toll to 133, said state Principal Secretary (Health) Jayanti Ravi. Gujarat has recorded 282 coronavirus recoveries so far.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/25_sat/img_1587831783349_892.jpg,https://twitter.com/ANI/status/1254061776011964416?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Gujarat reports 256 new COVID-19 cases; state total crosses 3,000 Coronavirus cases in Gujarat crossed the 3,000-mark to reach 3,071 on Saturday, according to a state health department bulletin. The state recorded 256 new coronavirus cases and six more patients died of the virus today, taking Gujarat's coronavirus death toll to 133, said state Principal Secretary (Health) Jayanti Ravi. Gujarat has recorded 282 coronavirus recoveries so far."
